mol_id,receptor_id,mean_dg,error,stats_path,ligand_sdf_path,mol_dir,rec_dir,rmsd,mean_dg_normalized,equil_rmsd_heavy,equil_ref_rmsd,equil_reason
mol21,rec_final_4,-19.036,3.629,output/abfe/mol21/rec_final_4/output/overall_stats.dat,input/poses/rec_4_mol21.sdf,output/abfe/mol21,output/abfe/mol21/rec_final_4,1.0529534126175086,-6.574538461538463,1.5874958038330078,0.9059724463018036,
mol21,rec_final_5,-16.124,3.238,output/abfe/mol21/rec_final_5/output/overall_stats.dat,input/poses/rec_5_mol21.sdf,output/abfe/mol21,output/abfe/mol21/rec_final_5,1.0474544125095442,-3.6625384615384604,1.2920517921447754,1.0169954480411632,
mol21,rec_final_15,-15.551,3.011,output/abfe/mol21/rec_final_15/output/overall_stats.dat,input/poses/rec_15_mol21.sdf,output/abfe/mol21,output/abfe/mol21/rec_final_15,1.0505606601103188,-3.089538461538462,2.175635814666748,1.6770974924623823,
mol21,rec_final_6,-15.376,1.78,output/abfe/mol21/rec_final_6/output/overall_stats.dat,input/poses/rec_6_mol21.sdf,output/abfe/mol21,output/abfe/mol21/rec_final_6,6.303901900342585,-2.914538461538461,1.5140124559402466,6.48524700002927,
mol21,rec_final_14,-14.223,4.428,output/abfe/mol21/rec_final_14/output/overall_stats.dat,input/poses/rec_14_mol21.sdf,output/abfe/mol21,output/abfe/mol21/rec_final_14,2.7667255071654653,-1.7615384615384624,2.0042169094085693,4.019904737547439,
mol21,rec_final_16,-13.433,1.171,output/abfe/mol21/rec_final_16/output/overall_stats.dat,input/poses/rec_16_mol21.sdf,output/abfe/mol21,output/abfe/mol21/rec_final_16,1.0489775718697298,-0.9715384615384615,1.1816543340682983,0.8499533027084655,
mol21,rec_final_1,-12.895,4.346,output/abfe/mol21/rec_final_1/output/overall_stats.dat,input/poses/rec_1_mol21.sdf,output/abfe/mol21,output/abfe/mol21/rec_final_1,4.029081058362706,-0.4335384615384612,1.788980484008789,3.4219112799072384,
mol21,rec_final_2,-9.64,2.122,output/abfe/mol21/rec_final_2/output/overall_stats.dat,input/poses/rec_2_mol21.sdf,output/abfe/mol21,output/abfe/mol21/rec_final_2,1.0461705777330415,2.821461538461538,1.2040956020355225,0.8702646826497732,
mol21,rec_final_12,-8.143,3.872,output/abfe/mol21/rec_final_12/output/overall_stats.dat,input/poses/rec_12_mol21.sdf,output/abfe/mol21,output/abfe/mol21/rec_final_12,0.6453295131724788,4.318461538461538,1.1771048307418823,1.1276854853669263,
mol21,rec_final_11,-7.364,3.2,output/abfe/mol21/rec_final_11/output/overall_stats.dat,input/poses/rec_11_mol21.sdf,output/abfe/mol21,output/abfe/mol21/rec_final_11,6.499438972095977,5.0974615384615385,2.5498180389404297,7.356402594197207,
mol21,rec_final_18,-6.807,4.011,output/abfe/mol21/rec_final_18/output/overall_stats.dat,input/poses/rec_18_mol21.sdf,output/abfe/mol21,output/abfe/mol21/rec_final_18,6.387254688876233,5.654461538461538,3.3545403480529785,6.264082662973371,
mol21,rec_final_7,-4.219,1.139,output/abfe/mol21/rec_final_7/output/overall_stats.dat,input/poses/rec_7_mol21.sdf,output/abfe/mol21,output/abfe/mol21/rec_final_7,2.967578958006004,8.242461538461537,1.8834562301635742,3.7662369132890183,
mol22,rec_final_19,-17.793,2.615,output/abfe/mol22/rec_final_19/output/overall_stats.dat,input/poses/rec_19_mol22.sdf,output/abfe/mol22,output/abfe/mol22/rec_final_19,2.308420895691829,-4.795999999999999,1.5184162855148315,2.1609187428571137,
mol22,rec_final_1,-17.065,1.99,output/abfe/mol22/rec_final_1/output/overall_stats.dat,input/poses/rec_1_mol22.sdf,output/abfe/mol22,output/abfe/mol22/rec_final_1,1.1674014797831975,-4.068000000000001,0.744452714920044,1.2708761897269918,
mol22,rec_final_6,-17.011,2.428,output/abfe/mol22/rec_final_6/output/overall_stats.dat,input/poses/rec_6_mol22.sdf,output/abfe/mol22,output/abfe/mol22/rec_final_6,4.669165532869159,-4.013999999999999,0.9038562774658203,5.055832672728771,
mol22,rec_final_14,-16.707,2.092,output/abfe/mol22/rec_final_14/output/overall_stats.dat,input/poses/rec_14_mol22.sdf,output/abfe/mol22,output/abfe/mol22/rec_final_14,1.180602832595845,-3.710000000000001,1.0011231899261475,0.7507862969586758,
mol22,rec_final_5,-15.764,1.214,output/abfe/mol22/rec_final_5/output/overall_stats.dat,input/poses/rec_5_mol22.sdf,output/abfe/mol22,output/abfe/mol22/rec_final_5,4.716751296178335,-2.7669999999999995,0.9902816414833069,5.314970637861197,
mol22,rec_final_13,-14.724,1.67,output/abfe/mol22/rec_final_13/output/overall_stats.dat,input/poses/rec_13_mol22.sdf,output/abfe/mol22,output/abfe/mol22/rec_final_13,5.392296781675381,-1.7270000000000003,2.8382441997528076,4.823735183070067,
mol22,rec_final_9,-14.311,2.613,output/abfe/mol22/rec_final_9/output/overall_stats.dat,input/poses/rec_9_mol22.sdf,output/abfe/mol22,output/abfe/mol22/rec_final_9,4.718270369708232,-1.314,1.8908040523529053,4.000481824385461,
mol22,rec_final_15,-13.554,3.316,output/abfe/mol22/rec_final_15/output/overall_stats.dat,input/poses/rec_15_mol22.sdf,output/abfe/mol22,output/abfe/mol22/rec_final_15,1.117198862483011,-0.5570000000000004,1.4710990190505981,1.0468301309395263,
mol22,rec_final_4,-13.528,1.726,output/abfe/mol22/rec_final_4/output/overall_stats.dat,input/poses/rec_4_mol22.sdf,output/abfe/mol22,output/abfe/mol22/rec_final_4,1.1946726846016584,-0.5310000000000006,1.3798307180404663,1.43944794678269,
mol22,rec_final_2,-13.434,1.528,output/abfe/mol22/rec_final_2/output/overall_stats.dat,input/poses/rec_2_mol22.sdf,output/abfe/mol22,output/abfe/mol22/rec_final_2,1.1867468411586357,-0.4369999999999994,1.10194730758667,2.0422648743109084,
mol22,rec_final_18,-12.597,0.843,output/abfe/mol22/rec_final_18/output/overall_stats.dat,input/poses/rec_18_mol22.sdf,output/abfe/mol22,output/abfe/mol22/rec_final_18,2.8044141066658947,0.40000000000000036,1.7026878595352173,2.77802769895948,
mol22,rec_final_16,-10.288,2.452,output/abfe/mol22/rec_final_16/output/overall_stats.dat,input/poses/rec_16_mol22.sdf,output/abfe/mol22,output/abfe/mol22/rec_final_16,1.1246751004919893,2.7089999999999996,1.078757882118225,0.6372223811539102,
mol22,rec_final_20,-9.928,2.164,output/abfe/mol22/rec_final_20/output/overall_stats.dat,input/poses/rec_20_mol22.sdf,output/abfe/mol22,output/abfe/mol22/rec_final_20,3.7489721922592776,3.068999999999999,0.8213123083114624,4.178633172097586,
mol22,rec_final_7,-8.23,1.636,output/abfe/mol22/rec_final_7/output/overall_stats.dat,input/poses/rec_7_mol22.sdf,output/abfe/mol22,output/abfe/mol22/rec_final_7,1.1594158759191342,4.7669999999999995,0.9867532253265381,1.7472592045564768,
mol22,rec_final_12,-6.846,2.326,output/abfe/mol22/rec_final_12/output/overall_stats.dat,input/poses/rec_12_mol22.sdf,output/abfe/mol22,output/abfe/mol22/rec_final_12,0.8085237205343245,6.151,1.9275391101837158,1.94138868269703,
mol22,rec_final_11,-6.172,2.097,output/abfe/mol22/rec_final_11/output/overall_stats.dat,input/poses/rec_11_mol22.sdf,output/abfe/mol22,output/abfe/mol22/rec_final_11,3.7997905367708538,6.825,1.3226351737976074,3.2780395822732595,
mol25,rec_final_20,-23.987,0.891,output/abfe/mol25/rec_final_20/output/overall_stats.dat,input/poses/rec_20_mol25.sdf,output/abfe/mol25,output/abfe/mol25/rec_final_20,2.4391764644547553,-8.234933333333332,0.9717419147491455,2.4072045283806185,
mol25,rec_final_4,-20.521,3.516,output/abfe/mol25/rec_final_4/output/overall_stats.dat,input/poses/rec_4_mol25.sdf,output/abfe/mol25,output/abfe/mol25/rec_final_4,2.1781633455161256,-4.768933333333335,0.8673086762428284,2.5735200622142793,
mol25,rec_final_1,-19.767,2.926,output/abfe/mol25/rec_final_1/output/overall_stats.dat,input/poses/rec_1_mol25.sdf,output/abfe/mol25,output/abfe/mol25/rec_final_1,2.63358011170156,-4.0149333333333335,1.2469099760055542,2.1436138364923654,
mol25,rec_final_14,-18.86,2.848,output/abfe/mol25/rec_final_14/output/overall_stats.dat,input/poses/rec_14_mol25.sdf,output/abfe/mol25,output/abfe/mol25/rec_final_14,2.431799266952353,-3.1079333333333334,1.638331413269043,3.2822817642146496,
mol25,rec_final_15,-18.046,3.52,output/abfe/mol25/rec_final_15/output/overall_stats.dat,input/poses/rec_15_mol25.sdf,output/abfe/mol25,output/abfe/mol25/rec_final_15,2.5100800624183286,-2.2939333333333334,1.1858160495758057,2.5597772765077784,
mol25,rec_final_5,-17.966,5.177,output/abfe/mol25/rec_final_5/output/overall_stats.dat,input/poses/rec_5_mol25.sdf,output/abfe/mol25,output/abfe/mol25/rec_final_5,2.441070663612588,-2.213933333333335,1.574043869972229,2.6302929912624213,
mol25,rec_final_19,-17.776,1.952,output/abfe/mol25/rec_final_19/output/overall_stats.dat,input/poses/rec_19_mol25.sdf,output/abfe/mol25,output/abfe/mol25/rec_final_19,2.5086719254916536,-2.023933333333334,1.3443783521652222,2.702747833083588,
mol25,rec_final_11,-16.477,3.514,output/abfe/mol25/rec_final_11/output/overall_stats.dat,input/poses/rec_11_mol25.sdf,output/abfe/mol25,output/abfe/mol25/rec_final_11,1.5890632176694546,-0.7249333333333343,1.2102872133255005,2.076319670450331,
mol25,rec_final_6,-14.04,1.744,output/abfe/mol25/rec_final_6/output/overall_stats.dat,input/poses/rec_6_mol25.sdf,output/abfe/mol25,output/abfe/mol25/rec_final_6,6.076417669544285,1.7120666666666668,1.1031334400177002,5.963811075769581,
mol25,rec_final_12,-13.46,2.516,output/abfe/mol25/rec_final_12/output/overall_stats.dat,input/poses/rec_12_mol25.sdf,output/abfe/mol25,output/abfe/mol25/rec_final_12,2.4520113630956115,2.292066666666665,1.2251150608062744,2.6312622323983477,
mol25,rec_final_16,-13.401,1.685,output/abfe/mol25/rec_final_16/output/overall_stats.dat,input/poses/rec_16_mol25.sdf,output/abfe/mol25,output/abfe/mol25/rec_final_16,2.4864386619721794,2.351066666666666,1.6947389841079712,3.168863686184627,
mol25,rec_final_7,-13.057,5.923,output/abfe/mol25/rec_final_7/output/overall_stats.dat,input/poses/rec_7_mol25.sdf,output/abfe/mol25,output/abfe/mol25/rec_final_7,6.125402263912958,2.6950666666666656,1.3454641103744507,5.81813876469865,
mol25,rec_final_2,-11.04,5.213,output/abfe/mol25/rec_final_2/output/overall_stats.dat,input/poses/rec_2_mol25.sdf,output/abfe/mol25,output/abfe/mol25/rec_final_2,2.421444094904939,4.712066666666667,1.4706311225891113,2.712967474781448,
mol25,rec_final_9,-10.156,4.646,output/abfe/mol25/rec_final_9/output/overall_stats.dat,input/poses/rec_9_mol25.sdf,output/abfe/mol25,output/abfe/mol25/rec_final_9,6.081028522359519,5.596066666666665,1.0769582986831665,5.897690266664085,
mol25,rec_final_18,-7.727,3.283,output/abfe/mol25/rec_final_18/output/overall_stats.dat,input/poses/rec_18_mol25.sdf,output/abfe/mol25,output/abfe/mol25/rec_final_18,6.096334743905554,8.025066666666666,1.638297438621521,6.068418655164573,
mol26,rec_final_19,-19.198,2.931,output/abfe/mol26/rec_final_19/output/overall_stats.dat,input/poses/rec_19_mol26.sdf,output/abfe/mol26,output/abfe/mol26/rec_final_19,4.152536605007345,-5.773199999999999,2.3528730869293213,2.3152445307858844,
mol26,rec_final_15,-19.001,1.926,output/abfe/mol26/rec_final_15/output/overall_stats.dat,input/poses/rec_15_mol26.sdf,output/abfe/mol26,output/abfe/mol26/rec_final_15,2.994860238561813,-5.5762,1.9971262216567993,2.6361548584944874,
mol26,rec_final_9,-18.694,1.422,output/abfe/mol26/rec_final_9/output/overall_stats.dat,input/poses/rec_9_mol26.sdf,output/abfe/mol26,output/abfe/mol26/rec_final_9,4.176407604406944,-5.269199999999998,2.0930216312408447,2.985499787585878,
mol26,rec_final_14,-17.013,3.685,output/abfe/mol26/rec_final_14/output/overall_stats.dat,input/poses/rec_14_mol26.sdf,output/abfe/mol26,output/abfe/mol26/rec_final_14,3.9609654365140905,-3.5882000000000005,1.6916534900665283,3.2804740537740047,
mol26,rec_final_6,-15.881,0.802,output/abfe/mol26/rec_final_6/output/overall_stats.dat,input/poses/rec_6_mol26.sdf,output/abfe/mol26,output/abfe/mol26/rec_final_6,4.035161919326805,-2.456199999999999,2.198798418045044,2.6314260801621225,
mol26,rec_final_20,-15.162,1.588,output/abfe/mol26/rec_final_20/output/overall_stats.dat,input/poses/rec_20_mol26.sdf,output/abfe/mol26,output/abfe/mol26/rec_final_20,3.7346309595559872,-1.7371999999999996,0.9575483202934265,4.048105491166765,
mol26,rec_final_7,-13.546,3.919,output/abfe/mol26/rec_final_7/output/overall_stats.dat,input/poses/rec_7_mol26.sdf,output/abfe/mol26,output/abfe/mol26/rec_final_7,4.008615250469456,-0.1211999999999982,2.4979782104492188,3.191492113174734,
mol26,rec_final_4,-12.491,1.369,output/abfe/mol26/rec_final_4/output/overall_stats.dat,input/poses/rec_4_mol26.sdf,output/abfe/mol26,output/abfe/mol26/rec_final_4,4.081247152843429,0.9338000000000015,1.8785113096237183,4.816302505383894,
mol26,rec_final_16,-12.172,3.054,output/abfe/mol26/rec_final_16/output/overall_stats.dat,input/poses/rec_16_mol26.sdf,output/abfe/mol26,output/abfe/mol26/rec_final_16,4.001052172311123,1.2528000000000006,1.962267279624939,2.4205589117739263,
mol26,rec_final_13,-11.776,2.244,output/abfe/mol26/rec_final_13/output/overall_stats.dat,input/poses/rec_13_mol26.sdf,output/abfe/mol26,output/abfe/mol26/rec_final_13,3.9997851243674467,1.6488000000000014,1.4692034721374512,4.230072942168825,
mol26,rec_final_2,-11.288,2.019,output/abfe/mol26/rec_final_2/output/overall_stats.dat,input/poses/rec_2_mol26.sdf,output/abfe/mol26,output/abfe/mol26/rec_final_2,3.998470832289097,2.136800000000001,1.4844017028808594,4.045044104529636,
mol26,rec_final_5,-11.04,2.452,output/abfe/mol26/rec_final_5/output/overall_stats.dat,input/poses/rec_5_mol26.sdf,output/abfe/mol26,output/abfe/mol26/rec_final_5,4.006918212246118,2.384800000000002,2.257676839828491,4.569683093004046,
mol26,rec_final_18,-10.665,4.745,output/abfe/mol26/rec_final_18/output/overall_stats.dat,input/poses/rec_18_mol26.sdf,output/abfe/mol26,output/abfe/mol26/rec_final_18,4.083948175524559,2.759800000000002,1.8763972520828247,5.17890908257573,
mol26,rec_final_11,-7.347,3.157,output/abfe/mol26/rec_final_11/output/overall_stats.dat,input/poses/rec_11_mol26.sdf,output/abfe/mol26,output/abfe/mol26/rec_final_11,4.087491258615638,6.077800000000001,1.59126615524292,3.8300782953329557,
mol26,rec_final_12,-6.098,2.097,output/abfe/mol26/rec_final_12/output/overall_stats.dat,input/poses/rec_12_mol26.sdf,output/abfe/mol26,output/abfe/mol26/rec_final_12,4.087937845209525,7.326800000000001,4.5218706130981445,2.605824114714664,
mol27,rec_final_9,-19.541,1.426,output/abfe/mol27/rec_final_9/output/overall_stats.dat,input/poses/rec_9_mol27.sdf,output/abfe/mol27,output/abfe/mol27/rec_final_9,4.376638273378324,-8.944,2.9155080318450928,4.37276368675949,
mol27,rec_final_6,-16.369,3.547,output/abfe/mol27/rec_final_6/output/overall_stats.dat,input/poses/rec_6_mol27.sdf,output/abfe/mol27,output/abfe/mol27/rec_final_6,4.098727706984205,-5.772,2.3611292839050293,5.4329945885860305,
mol27,rec_final_19,-13.12,3.131,output/abfe/mol27/rec_final_19/output/overall_stats.dat,input/poses/rec_19_mol27.sdf,output/abfe/mol27,output/abfe/mol27/rec_final_19,4.030495607242365,-2.5229999999999997,2.1096067428588867,2.9720574865856606,
mol27,rec_final_12,-11.183,1.246,output/abfe/mol27/rec_final_12/output/overall_stats.dat,input/poses/rec_12_mol27.sdf,output/abfe/mol27,output/abfe/mol27/rec_final_12,4.099239895395242,-0.5860000000000003,2.1591904163360596,4.644494465626774,
mol27,rec_final_7,-10.844,11.554,output/abfe/mol27/rec_final_7/output/overall_stats.dat,input/poses/rec_7_mol27.sdf,output/abfe/mol27,output/abfe/mol27/rec_final_7,3.8186768776632567,-0.2469999999999999,0.9279544353485107,4.456352609546023,
mol27,rec_final_4,-10.822,3.648,output/abfe/mol27/rec_final_4/output/overall_stats.dat,input/poses/rec_4_mol27.sdf,output/abfe/mol27,output/abfe/mol27/rec_final_4,4.027343436063034,-0.22499999999999964,2.563971519470215,3.103028278707861,
mol27,rec_final_14,-10.51,2.806,output/abfe/mol27/rec_final_14/output/overall_stats.dat,input/poses/rec_14_mol27.sdf,output/abfe/mol27,output/abfe/mol27/rec_final_14,4.455482069540848,0.08699999999999974,2.4531161785125732,4.42710133864354,
mol27,rec_final_15,-10.494,2.88,output/abfe/mol27/rec_final_15/output/overall_stats.dat,input/poses/rec_15_mol27.sdf,output/abfe/mol27,output/abfe/mol27/rec_final_15,4.03262638289242,0.10299999999999976,2.4386305809020996,2.8303594280963984,
mol27,rec_final_5,-10.349,2.528,output/abfe/mol27/rec_final_5/output/overall_stats.dat,input/poses/rec_5_mol27.sdf,output/abfe/mol27,output/abfe/mol27/rec_final_5,4.097671519289949,0.24799999999999933,2.1992905139923096,3.0551793959087896,
mol27,rec_final_13,-9.811,3.704,output/abfe/mol27/rec_final_13/output/overall_stats.dat,input/poses/rec_13_mol27.sdf,output/abfe/mol27,output/abfe/mol27/rec_final_13,4.0988982217176355,0.7859999999999996,1.2509738206863403,4.5274565843372265,
mol27,rec_final_2,-8.282,2.731,output/abfe/mol27/rec_final_2/output/overall_stats.dat,input/poses/rec_2_mol27.sdf,output/abfe/mol27,output/abfe/mol27/rec_final_2,4.098603386520828,2.3149999999999995,2.6220016479492188,5.885292843025052,
mol27,rec_final_20,-7.87,2.015,output/abfe/mol27/rec_final_20/output/overall_stats.dat,input/poses/rec_20_mol27.sdf,output/abfe/mol27,output/abfe/mol27/rec_final_20,4.019253290848936,2.7269999999999994,1.4362014532089233,4.059777551510788,
mol27,rec_final_18,-7.689,2.06,output/abfe/mol27/rec_final_18/output/overall_stats.dat,input/poses/rec_18_mol27.sdf,output/abfe/mol27,output/abfe/mol27/rec_final_18,4.3560027116612305,2.9079999999999995,2.719454288482666,4.588257363108468,
mol27,rec_final_11,-7.214,2.377,output/abfe/mol27/rec_final_11/output/overall_stats.dat,input/poses/rec_11_mol27.sdf,output/abfe/mol27,output/abfe/mol27/rec_final_11,4.104185230712669,3.382999999999999,1.3461095094680786,4.77195409728994,
mol27,rec_final_16,-4.857,3.036,output/abfe/mol27/rec_final_16/output/overall_stats.dat,input/poses/rec_16_mol27.sdf,output/abfe/mol27,output/abfe/mol27/rec_final_16,4.031693011130684,5.739999999999999,2.908773422241211,2.5014170675361176,
mol3,rec_final_20,-23.409,2.567,output/abfe/mol3/rec_final_20/output/overall_stats.dat,input/poses/rec_20_mol3.sdf,output/abfe/mol3,output/abfe/mol3/rec_final_20,2.743648701915719,-5.220933333333331,2.280066967010498,2.155934511365961,
mol3,rec_final_13,-23.264,3.822,output/abfe/mol3/rec_final_13/output/overall_stats.dat,input/poses/rec_13_mol3.sdf,output/abfe/mol3,output/abfe/mol3/rec_final_13,2.5437424181705195,-5.075933333333332,1.2359428405761719,2.7415429888910974,
mol3,rec_final_4,-21.555,2.668,output/abfe/mol3/rec_final_4/output/overall_stats.dat,input/poses/rec_4_mol3.sdf,output/abfe/mol3,output/abfe/mol3/rec_final_4,2.4901637418909974,-3.366933333333332,1.7909162044525146,2.478553752786318,
mol3,rec_final_5,-21.188,2.604,output/abfe/mol3/rec_final_5/output/overall_stats.dat,input/poses/rec_5_mol3.sdf,output/abfe/mol3,output/abfe/mol3/rec_final_5,1.4738164499337214,-2.999933333333331,1.4233794212341309,1.844969366003451,
mol3,rec_final_16,-20.673,2.958,output/abfe/mol3/rec_final_16/output/overall_stats.dat,input/poses/rec_16_mol3.sdf,output/abfe/mol3,output/abfe/mol3/rec_final_16,2.5478173374946045,-2.4849333333333306,2.8938612937927246,1.1497369954624472,
mol3,rec_final_12,-20.518,3.394,output/abfe/mol3/rec_final_12/output/overall_stats.dat,input/poses/rec_12_mol3.sdf,output/abfe/mol3,output/abfe/mol3/rec_final_12,1.8096287108001965,-2.329933333333333,3.797957420349121,4.532621766866188,
mol3,rec_final_15,-19.266,4.131,output/abfe/mol3/rec_final_15/output/overall_stats.dat,input/poses/rec_15_mol3.sdf,output/abfe/mol3,output/abfe/mol3/rec_final_15,2.215913930445598,-1.0779333333333305,2.5565030574798584,1.4727349246518138,
mol3,rec_final_19,-17.47,3.861,output/abfe/mol3/rec_final_19/output/overall_stats.dat,input/poses/rec_19_mol3.sdf,output/abfe/mol3,output/abfe/mol3/rec_final_19,2.152286728442234,0.7180666666666689,2.9865474700927734,2.9481926307988937,
mol3,rec_final_11,-16.361,4.136,output/abfe/mol3/rec_final_11/output/overall_stats.dat,input/poses/rec_11_mol3.sdf,output/abfe/mol3,output/abfe/mol3/rec_final_11,2.5400568196681856,1.827066666666667,1.3999314308166504,2.6233609617848557,
mol3,rec_final_14,-16.126,2.549,output/abfe/mol3/rec_final_14/output/overall_stats.dat,input/poses/rec_14_mol3.sdf,output/abfe/mol3,output/abfe/mol3/rec_final_14,2.91101621505029,2.0620666666666665,1.7442855834960938,2.8420420295198303,
mol3,rec_final_18,-15.77,4.102,output/abfe/mol3/rec_final_18/output/overall_stats.dat,input/poses/rec_18_mol3.sdf,output/abfe/mol3,output/abfe/mol3/rec_final_18,2.6378040099222506,2.418066666666668,2.3171067237854004,3.104675493685162,
mol3,rec_final_6,-15.136,2.744,output/abfe/mol3/rec_final_6/output/overall_stats.dat,input/poses/rec_6_mol3.sdf,output/abfe/mol3,output/abfe/mol3/rec_final_6,2.9469388475081026,3.0520666666666685,1.0739033222198486,3.024522048900732,
mol3,rec_final_1,-15.023,3.908,output/abfe/mol3/rec_final_1/output/overall_stats.dat,input/poses/rec_1_mol3.sdf,output/abfe/mol3,output/abfe/mol3/rec_final_1,1.8154291135129665,3.165066666666668,1.7541223764419556,2.6802349238600462,
mol3,rec_final_2,-14.705,2.872,output/abfe/mol3/rec_final_2/output/overall_stats.dat,input/poses/rec_2_mol3.sdf,output/abfe/mol3,output/abfe/mol3/rec_final_2,2.010370984361321,3.4830666666666676,2.3581137657165527,2.819639761083859,
mol3,rec_final_7,-12.357,4.018,output/abfe/mol3/rec_final_7/output/overall_stats.dat,input/poses/rec_7_mol3.sdf,output/abfe/mol3,output/abfe/mol3/rec_final_7,2.9508005071263534,5.831066666666668,3.2678239345550537,5.066879804616855,
mol30,rec_final_20,-27.422,4.475,output/abfe/mol30/rec_final_20/output/overall_stats.dat,input/poses/rec_20_mol30.sdf,output/abfe/mol30,output/abfe/mol30/rec_final_20,1.2637813155723356,-8.818785714285717,1.0620282888412476,1.2692829018095004,
mol30,rec_final_19,-25.252,3.009,output/abfe/mol30/rec_final_19/output/overall_stats.dat,input/poses/rec_19_mol30.sdf,output/abfe/mol30,output/abfe/mol30/rec_final_19,2.703172227312352,-6.648785714285715,1.233587384223938,2.6577172543265863,
mol30,rec_final_1,-22.252,2.787,output/abfe/mol30/rec_final_1/output/overall_stats.dat,input/poses/rec_1_mol30.sdf,output/abfe/mol30,output/abfe/mol30/rec_final_1,1.303822932468504,-3.648785714285715,1.1526484489440918,1.0890057985658672,
mol30,rec_final_14,-21.52,4.435,output/abfe/mol30/rec_final_14/output/overall_stats.dat,input/poses/rec_14_mol30.sdf,output/abfe/mol30,output/abfe/mol30/rec_final_14,1.0161518300898107,-2.916785714285716,1.069314956665039,1.0954901803820263,
mol30,rec_final_16,-20.641,1.532,output/abfe/mol30/rec_final_16/output/overall_stats.dat,input/poses/rec_16_mol30.sdf,output/abfe/mol30,output/abfe/mol30/rec_final_16,1.1316148743482273,-2.0377857142857145,0.7975050210952759,0.9513945280991918,
mol30,rec_final_4,-19.8,3.136,output/abfe/mol30/rec_final_4/output/overall_stats.dat,input/poses/rec_4_mol30.sdf,output/abfe/mol30,output/abfe/mol30/rec_final_4,0.9377236995334323,-1.196785714285717,1.9904121160507202,1.8755819745530808,
mol30,rec_final_15,-19.574,2.897,output/abfe/mol30/rec_final_15/output/overall_stats.dat,input/poses/rec_15_mol30.sdf,output/abfe/mol30,output/abfe/mol30/rec_final_15,0.9717787884028666,-0.9707857142857179,1.710744023323059,1.6698827409167776,
mol30,rec_final_11,-19.06,0.834,output/abfe/mol30/rec_final_11/output/overall_stats.dat,input/poses/rec_11_mol30.sdf,output/abfe/mol30,output/abfe/mol30/rec_final_11,0.9039916911633137,-0.456785714285715,0.727751612663269,1.0769319590688393,
mol30,rec_final_2,-18.781,2.632,output/abfe/mol30/rec_final_2/output/overall_stats.dat,input/poses/rec_2_mol30.sdf,output/abfe/mol30,output/abfe/mol30/rec_final_2,0.9367880712908445,-0.1777857142857151,1.1283499002456665,0.9262225065779195,
mol30,rec_final_12,-15.837,5.737,output/abfe/mol30/rec_final_12/output/overall_stats.dat,input/poses/rec_12_mol30.sdf,output/abfe/mol30,output/abfe/mol30/rec_final_12,0.9392688172326606,2.766214285714284,1.041803002357483,1.0139033435155944,
mol30,rec_final_5,-14.837,3.362,output/abfe/mol30/rec_final_5/output/overall_stats.dat,input/poses/rec_5_mol30.sdf,output/abfe/mol30,output/abfe/mol30/rec_final_5,6.427059536474251,3.766214285714284,1.7157403230667114,6.263963913510077,
mol30,rec_final_18,-14.776,1.649,output/abfe/mol30/rec_final_18/output/overall_stats.dat,input/poses/rec_18_mol30.sdf,output/abfe/mol30,output/abfe/mol30/rec_final_18,2.7377404005437094,3.827214285714284,2.027620792388916,2.5099045193750587,
mol30,rec_final_6,-12.801,4.88,output/abfe/mol30/rec_final_6/output/overall_stats.dat,input/poses/rec_6_mol30.sdf,output/abfe/mol30,output/abfe/mol30/rec_final_6,6.524646858171417,5.8022142857142835,1.3162647485733032,6.717902691814337,
mol30,rec_final_7,-7.892,2.0,output/abfe/mol30/rec_final_7/output/overall_stats.dat,input/poses/rec_7_mol30.sdf,output/abfe/mol30,output/abfe/mol30/rec_final_7,6.56490947724026,10.711214285714284,1.3112386465072632,6.600468091152007,
mol33,rec_final_6,-17.16,1.405,output/abfe/mol33/rec_final_6/output/overall_stats.dat,input/poses/rec_6_mol33.sdf,output/abfe/mol33,output/abfe/mol33/rec_final_6,3.3635170719352687,-6.7194,1.9356695413589478,2.7889396566246027,
mol33,rec_final_14,-16.813,1.724,output/abfe/mol33/rec_final_14/output/overall_stats.dat,input/poses/rec_14_mol33.sdf,output/abfe/mol33,output/abfe/mol33/rec_final_14,3.3632013566243697,-6.372399999999999,2.0628163814544678,3.5097693951324356,
mol33,rec_final_19,-14.242,4.586,output/abfe/mol33/rec_final_19/output/overall_stats.dat,input/poses/rec_19_mol33.sdf,output/abfe/mol33,output/abfe/mol33/rec_final_19,4.318930450609271,-3.801400000000001,2.228928565979004,2.989830351971121,
mol33,rec_final_13,-12.65,0.805,output/abfe/mol33/rec_final_13/output/overall_stats.dat,input/poses/rec_13_mol33.sdf,output/abfe/mol33,output/abfe/mol33/rec_final_13,3.3634032807856986,-2.2094000000000005,1.525834321975708,3.8529758939612324,
mol33,rec_final_4,-12.317,2.183,output/abfe/mol33/rec_final_4/output/overall_stats.dat,input/poses/rec_4_mol33.sdf,output/abfe/mol33,output/abfe/mol33/rec_final_4,4.318949988735689,-1.8764000000000003,2.1189026832580566,3.162720120563612,
mol33,rec_final_2,-11.5,2.153,output/abfe/mol33/rec_final_2/output/overall_stats.dat,input/poses/rec_2_mol33.sdf,output/abfe/mol33,output/abfe/mol33/rec_final_2,3.363314555197001,-1.0594000000000001,2.190185308456421,3.368385648867071,
